4.440898e+02,4.200654e-02
4.441500e+02,3.524595e-02
4.442103e+02,2.438286e-02
4.442705e+02,9.948015e-03
4.443308e+02,-7.044637e-03
4.443911e+02,-2.527057e-02
4.444514e+02,-4.322939e-02
4.445116e+02,-5.964686e-02
4.445719e+02,-7.353830e-02
4.446321e+02,-8.429421e-02
4.446924e+02,-9.171380e-02
4.447527e+02,-9.581558e-02
4.448129e+02,-9.660531e-02
4.448732e+02,-9.393611e-02
4.449335e+02,-8.760689e-02
4.449937e+02,-7.775065e-02
4.450540e+02,-6.518975e-02
4.451143e+02,-5.164772e-02
4.451745e+02,-3.941333e-02
4.452348e+02,-3.076936e-02
4.452950e+02,-2.761696e-02
4.453553e+02,-3.075676e-02
4.454156e+02,-3.964890e-02
4.454758e+02,-5.217412e-02
4.455361e+02,-6.523252e-02
4.455964e+02,-7.543393e-02
4.456566e+02,-8.053217e-02
4.457169e+02,-8.046707e-02
4.457772e+02,-7.722026e-02
4.458374e+02,-7.351343e-02
4.458977e+02,-7.113222e-02
4.459579e+02,-7.015865e-02
4.460182e+02,-6.877808e-02
4.460785e+02,-6.415010e-02
4.461388e+02,-5.335375e-02
4.461990e+02,-3.493269e-02
4.462593e+02,-9.614383e-03
4.463195e+02,1.946414e-02
4.463798e+02,4.777125e-02
4.464401e+02,7.021126e-02
4.465003e+02,8.236548e-02
4.465606e+02,8.191175e-02
4.466209e+02,6.902213e-02
4.466811e+02,4.651748e-02
4.467414e+02,1.884412e-02
4.468017e+02,-8.402362e-03
4.468619e+02,-2.999939e-02
4.469222e+02,-4.245015e-02
4.469825e+02,-4.467973e-02
4.470427e+02,-3.850842e-02
4.471030e+02,-2.769624e-02
4.471632e+02,-1.676841e-02
4.472235e+02,-9.275321e-03
4.472838e+02,-7.241307e-03
4.473441e+02,-1.088605e-02
4.474043e+02,-1.878025e-02
4.474646e+02,-2.817618e-02
4.475248e+02,-3.563497e-02
4.475851e+02,-3.818537e-02
4.476454e+02,-3.397647e-02
4.477056e+02,-2.325720e-02
4.477659e+02,-8.282456e-03
4.478262e+02,7.160929e-03
4.478864e+02,1.933095e-02
4.479467e+02,2.589772e-02
4.480070e+02,2.660074e-02
4.480672e+02,2.330847e-02
4.481275e+02,1.927733e-02
4.481877e+02,1.826649e-02
4.482480e+02,2.308286e-02
4.483083e+02,3.492176e-02
4.483685e+02,5.280330e-02
4.484288e+02,7.410681e-02
4.484891e+02,9.548044e-02
4.485493e+02,1.141824e-01
4.486096e+02,1.288302e-01
4.486699e+02,1.390877e-01
4.487301e+02,1.452096e-01
4.487904e+02,1.474215e-01
4.488506e+02,1.456072e-01
4.489109e+02,1.393615e-01
4.489712e+02,1.282868e-01
4.490315e+02,1.124107e-01
4.490917e+02,9.241901e-02
4.491520e+02,6.973153e-02
4.492122e+02,4.636224e-02
4.492725e+02,2.439011e-02
4.493328e+02,5.760247e-03
4.493930e+02,-8.224913e-03
4.494533e+02,-1.723165e-02
4.495136e+02,-2.195336e-02
4.495738e+02,-2.386198e-02
4.496341e+02,-2.465918e-02
4.496944e+02,-2.600084e-02
4.497546e+02,-2.896996e-02
4.498149e+02,-3.383785e-02
4.498752e+02,-3.982258e-02
4.499354e+02,-4.514898e-02
4.499957e+02,-4.735881e-02
4.500559e+02,-4.410717e-02
4.501162e+02,-3.436583e-02
4.501765e+02,-1.903140e-02
4.502368e+02,-1.018340e-03
4.502970e+02,1.578608e-02
4.503573e+02,2.722817e-02
4.504175e+02,3.033485e-02
4.504778e+02,2.424735e-02
4.505381e+02,1.041879e-02
